#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 20 04 50 320  8.5 10.3  0.44  2.94  2.87 309 1013.2   0.3   3.0 999.0 99.0 99.00
2018 03 20 05 50 321  7.1  8.9  0.51  3.23  3.08 305 1013.6  -0.3   2.9 999.0 99.0 99.00
2018 03 20 06 50 320  7.3  8.5  0.48  3.57  3.27 294 1013.7  -0.8   2.9 999.0 99.0 99.00
2018 03 20 07 50 312  6.3  7.5  0.49  3.45  3.37 302 1014.0  -1.1   2.8 999.0 99.0 99.00
2018 03 20 08 50 316  6.5  8.2  0.47  3.70  3.45 289 1014.1  -1.4   2.7 999.0 99.0 99.00
2018 03 20 09 50 324  6.1  7.7  0.50  3.70  3.38 277 1014.1  -1.7   2.7 999.0 99.0 99.00
2018 03 20 10 50 330  5.8  7.0  0.46  3.45  3.22 291 1014.0  -2.1   2.7 999.0 99.0 99.00
2018 03 20 11 50 330  5.9  7.0  0.44  3.45  3.12 277 1014.5  -1.6   2.6 999.0 99.0 99.00
2018 03 20 12 50 337  4.8  5.9  0.37  3.03  2.89 305 1014.9  -1.6   2.6 999.0 99.0 99.00
2018 03 20 13 50 346  3.6  4.9  0.31  2.74  2.85 312 1014.9  -1.3   2.8 999.0 99.0 99.00
2018 03 20 14 50 346  3.6  5.0  0.24 99.00  2.71 999 1014.8  -0.8   2.9 999.0 99.0 99.00
2018 03 20 15 50 348  2.5  4.0  0.20 99.00  2.78 999 1014.7  -0.7   3.0 999.0 99.0 99.00
2018 03 20 16 50  37  2.0  2.7  0.22 99.00  3.17 999 1014.4  -0.5   3.1 999.0 99.0 99.00
2018 03 20 17 50  50  1.7  2.4  0.23 99.00  3.57 999 1013.9  -0.2   3.2 999.0 99.0 99.00
2018 03 20 18 50 106  2.0  2.7  0.27  3.33  3.20  91 1013.6   0.2   3.2 999.0 99.0 99.00
2018 03 20 19 50  68  3.2  3.8  0.20 99.00  3.13 999 1012.9  -0.2   3.0 999.0 99.0 99.00
2018 03 20 20 50  50  5.2  6.2  0.16 99.00  3.37 999 1011.9  -0.1   3.0 999.0 99.0 99.00
2018 03 20 21 50  53  6.7  7.6  0.18 99.00  3.97 999 1011.6   0.5   2.9 999.0 99.0 99.00
2018 03 20 22 50  46  7.4  8.8  0.26  2.47  2.57  55 1011.8   1.1   3.0 999.0 99.0 99.00
2018 03 20 23 50  52  7.9  9.4  0.48  3.13  2.99  42 1011.4   1.6   3.0 999.0 99.0 99.00
2018 03 21 00 50  46  7.7  9.1  0.63  3.57  3.42  57 1011.5   1.9   2.9 999.0 99.0 99.00
2018 03 21 01 50  45  8.9 10.7  0.62  3.85  3.61  76 1010.6   2.0   2.9 999.0 99.0 99.00
2018 03 21 02 50  44  9.5 11.2  0.78  4.00  3.81  77 1009.2   2.2   2.9 999.0 99.0 99.00
2018 03 21 03 50  48 10.1 11.9  0.81  4.55  3.89  80 1009.0   2.4   2.9 999.0 99.0 99.00
2018 03 21 04 50  48 10.0 12.0  0.91  4.55  3.90  75 1008.9   2.6   2.9 999.0 99.0 99.00
2018 03 21 05 50  46  9.4 11.7  1.07  4.55  3.86  70 1008.5   2.9   2.9 999.0 99.0 99.00
2018 03 21 06 50  50 10.0 11.7  1.08  5.00  3.81  81 1007.6   3.1   3.0 999.0 99.0 99.00
2018 03 21 07 50  44 11.5 14.0  1.04  5.00  3.65  85 1006.4   3.2   2.9 999.0 99.0 99.00
2018 03 21 08 50  40 12.3 15.4  1.20  3.45  3.66  51 1005.5   3.2   2.9 999.0 99.0 99.00
2018 03 21 09 50  37 12.7 15.5  1.31  4.17  3.94  37 1005.4   3.1   3.0 999.0 99.0 99.00
2018 03 21 10 50  36 13.1 15.3  1.35  4.35  4.02  48 1004.7   2.9   3.2 999.0 99.0 99.00
2018 03 21 11 50  41 12.5 15.2  1.28  4.35  4.01  38 1005.0   3.0   3.2 999.0 99.0 99.00
2018 03 21 12 50  38 12.4 14.7  1.31  4.35  4.06  40 1004.8   2.8   3.2 999.0 99.0 99.00
2018 03 21 13 50  35 10.9 13.6  1.25  4.76  4.20  45 1005.0   2.9   3.2 999.0 99.0 99.00
2018 03 21 14 50  26 12.6 15.5  1.28  5.00  4.35  52 1005.0   2.5   3.0 999.0 99.0 99.00
2018 03 21 15 50  30 13.0 15.1  1.32  4.76  4.34  47 1004.6   1.4   2.9 999.0 99.0 99.00
2018 03 21 16 50  22 12.7 15.6  1.19  4.55  4.16  42 1004.0   2.6   2.9 999.0 99.0 99.00
2018 03 21 17 50  24 12.7 15.2  1.42  4.55  4.27  37 1002.9   1.7   2.9 999.0 99.0 99.00
2018 03 21 18 50  24 12.5 15.0  1.51  4.76  4.15  28 1002.4   1.8   2.9 999.0 99.0 99.00
2018 03 21 19 50  21 14.0 16.5  1.45  4.55  4.16  26 1001.7   1.8   3.1 999.0 99.0 99.00
2018 03 21 20 50  25 13.6 15.9  1.56  4.55  4.17  32 1001.8   1.8   3.3 999.0 99.0 99.00
2018 03 21 21 50  28 14.2 17.6  1.60  4.17  4.20  43 1002.0   2.2   3.3 999.0 99.0 99.00
2018 03 21 22 50  27 12.7 15.6  1.62  4.55  4.24  38 1002.3   2.2   3.4 999.0 99.0 99.00
2018 03 21 23 50  25 13.0 15.3  1.48  4.35  4.09  42 1001.6   2.3   3.4 999.0 99.0 99.00
2018 03 22 00 50  24 12.8 15.7  1.39  4.35  4.17  36 1001.7   2.4   3.4 999.0 99.0 99.00
2018 03 22 01 50  26 12.2 14.9  1.21  4.55  4.15  41 1001.9   2.4   3.4 999.0 99.0 99.00
2018 03 22 02 50  33 13.8 16.4  1.24  4.76  4.19  48 1001.6   2.0   3.4 999.0 99.0 99.00
2018 03 22 03 50  32 14.6 17.8  1.49  5.00  4.51  42 1000.5   2.0   3.4 999.0 99.0 99.00
2018 03 22 04 50  27 14.6 18.5  1.65  5.26  4.58  48  999.5   1.3   3.3 999.0 99.0 99.00
2018 03 22 05 50  22 13.0 17.4  1.54  5.26  4.50  44  999.2   2.0   3.3 999.0 99.0 99.00
2018 03 22 06 50  14 12.2 14.6  1.68  4.76  4.41  44  998.6   1.4   3.3 999.0 99.0 99.00
2018 03 22 07 50  13 12.6 15.2  1.65  4.55  4.35  41  997.8   1.6   3.3 999.0 99.0 99.00
2018 03 22 08 50  13 13.8 16.5  1.63  4.35  4.51  42  997.4   1.5   3.3 999.0 99.0 99.00
2018 03 22 09 50  10 12.2 14.7  1.75  4.55  4.43  30  997.6   1.2   3.4 999.0 99.0 99.00
2018 03 22 10 50   9 12.1 14.2  1.61  4.76  4.41  35  998.1   1.4   3.4 999.0 99.0 99.00
2018 03 22 11 50   6 12.8 15.3  1.45  4.55  4.27  44  999.0   0.9   3.5 999.0 99.0 99.00
2018 03 22 12 50   3 12.1 15.9  1.34  4.35  4.17  26  999.6   1.3   3.5 999.0 99.0 99.00
2018 03 22 13 50 357 12.3 14.9  1.24  4.35  4.07  30  999.9   1.6   3.5 999.0 99.0 99.00
2018 03 22 14 50 358 13.4 16.1  1.24  4.35  4.09  25 1000.2   1.9   3.4 999.0 99.0 99.00
2018 03 22 15 50 349 12.7 15.6  1.46  4.76  4.31  23 1001.0   1.6   3.4 999.0 99.0 99.00
2018 03 22 16 50 349 12.1 14.9  1.43  4.35  4.24   1 1002.1   1.5   3.4 999.0 99.0 99.00
2018 03 22 17 50 344 11.1 14.0  1.37  4.76  4.14  18 1003.0   1.4   3.4 999.0 99.0 99.00
2018 03 22 18 50 342 10.8 13.3  1.26  4.35  4.03   5 1003.9   1.4   3.4 999.0 99.0 99.00
2018 03 22 19 50 344 10.6 12.6  1.27  4.00  4.08  17 1004.5   1.7   3.4 999.0 99.0 99.00
2018 03 22 20 50 351  9.5 12.0  1.25  4.00  4.05 360 1005.7   2.0   3.4 999.0 99.0 99.00
2018 03 22 21 50 351  9.0 10.7  1.22  4.00  4.17 359 1007.2   1.8   3.6 999.0 99.0 99.00
2018 03 22 22 50   2  8.1 10.0  1.08  4.00  4.15 356 1008.1   2.1   3.6 999.0 99.0 99.00
2018 03 22 23 50 360  7.6  9.6  0.93  3.57  4.06   3 1009.2   2.2   3.6 999.0 99.0 99.00
2018 03 23 00 50  20  5.0  6.0  0.75  4.55  3.90  77 1010.0   2.8   3.6 999.0 99.0 99.00
2018 03 23 01 50 345  2.1  2.4  0.63  5.26  3.92  81 1010.8   3.2   3.6 999.0 99.0 99.00
2018 03 23 02 50 272  5.3  6.0  0.46 11.43  4.04  52 1011.3   2.9   3.6 999.0 99.0 99.00
2018 03 23 03 50 267  5.2  5.9  0.42  5.26  4.65  93 1011.2   2.5   3.5 999.0 99.0 99.00
2018 03 23 04 50 269  6.5  7.6  0.35  5.26  4.80  93 1011.2   2.4   3.4 999.0 99.0 99.00
2018 03 23 05 50 271  6.8  7.8  0.36 10.81  4.44 302 1011.4   2.4   3.4 999.0 99.0 99.00
2018 03 23 06 50 271  6.5  7.4  0.46 10.00  4.09 260 1011.1   2.4   3.4 999.0 99.0 99.00
2018 03 23 07 50 275  5.8  7.1  0.55 10.00  4.31  66 1011.1   2.4   3.3 999.0 99.0 99.00
2018 03 23 08 50 296  4.8  5.6  0.58 10.00  4.67  89 1011.4   2.6   3.3 999.0 99.0 99.00
2018 03 23 09 50 317  4.8  5.6  0.60 10.00  4.59 100 1012.1   2.3   3.3 999.0 99.0 99.00
2018 03 23 10 50 322  5.4  6.2  0.61 10.00  4.57  84 1012.6   1.9   3.4 999.0 99.0 99.00
2018 03 23 11 50 320  5.0  5.8  0.55  5.00  4.17  80 1013.2   2.4   3.5 999.0 99.0 99.00
2018 03 23 12 50 317  5.0  5.8  0.51 10.81  4.18 107 1013.4   2.3   3.5 999.0 99.0 99.00
2018 03 23 13 50 322  4.4  5.2  0.41  5.26  3.74  93 1013.4   2.5   3.6 999.0 99.0 99.00
2018 03 23 14 50 340  4.4  5.1  0.34 10.00  3.40  67 1013.4   3.1   3.7 999.0 99.0 99.00
2018 03 23 15 50 342  4.2  4.9  0.32  5.26  3.54  79 1013.1   3.2   3.6 999.0 99.0 99.00
2018 03 23 16 50 336  3.7  4.2  0.32  5.26  3.47  83 1013.2   3.5   3.6 999.0 99.0 99.00
2018 03 23 17 50 338  5.4  6.1  0.29  5.00  3.60  87 1013.1   3.5   3.6 999.0 99.0 99.00
2018 03 23 18 50 340  4.2  4.9  0.33 10.00  3.31  30 1013.1   3.7   3.6 999.0 99.0 99.00
2018 03 23 19 50 348  4.4  5.6  0.40  8.33  4.41  80 1013.3   3.7   3.7 999.0 99.0 99.00
2018 03 23 20 50   6  3.1  3.7  0.52  8.33  4.27  88 1013.6   3.5   3.7 999.0 99.0 99.00
2018 03 23 21 50  56  4.0  4.7  0.48  7.14  4.01  73 1013.8   3.3   3.7 999.0 99.0 99.00
2018 03 23 22 50  72  3.8  4.3  0.39  3.70  4.02  83 1014.4   2.8   3.7 999.0 99.0 99.00
2018 03 23 23 50 107  1.0  1.6  0.35  8.33  4.15  84 1014.8   2.8   3.7 999.0 99.0 99.00
2018 03 24 00 50 218  1.0  1.2  0.32  7.69  4.42  70 1015.5   2.8   3.7 999.0 99.0 99.00
2018 03 24 01 50 232  1.6  1.9  0.31  4.76  4.59 353 1015.6   2.7   3.7 999.0 99.0 99.00
2018 03 24 02 50 269  1.5  1.7  0.26 10.00  4.83 254 1015.4   2.7   3.7 999.0 99.0 99.00
2018 03 24 03 50 265  2.7  3.2  0.25 99.00  4.71 999 1015.2   2.7   3.7 999.0 99.0 99.00
2018 03 24 04 50 265  1.4  2.1  0.22 99.00  4.43 999 1015.2   2.7   3.7 999.0 99.0 99.00
2018 03 24 05 50 269  3.0  3.4  0.20 99.00  4.56 999 1015.0   2.8   3.6 999.0 99.0 99.00
2018 03 24 06 50 273  2.9  3.4  0.20 99.00  5.00 999 1014.8   2.7   3.5 999.0 99.0 99.00
2018 03 24 07 50 280  2.5  2.9  0.27  9.09  5.36  84 1014.2   2.7   3.5 999.0 99.0 99.00
2018 03 24 08 50 319  3.9  4.7  0.35  9.09  4.84  81 1014.3   2.6   3.5 999.0 99.0 99.00
2018 03 24 09 50 348  4.2  4.9  0.32  4.35  4.20  93 1014.3   2.3   3.5 999.0 99.0 99.00
2018 03 24 10 50 353  5.2  6.2  0.26 10.00  3.54  49 1014.7   2.9   3.6 999.0 99.0 99.00
2018 03 24 11 50 340  3.5  4.2  0.25  2.60  3.37 323 1015.5   3.0   3.7 999.0 99.0 99.00
2018 03 24 12 50 344  5.9  7.0  0.23 99.00  3.08 999 1015.5   3.2   3.6 999.0 99.0 99.00
2018 03 24 13 50 334  5.4  6.7  0.33  2.74  3.09 333 1015.9   3.2   3.6 999.0 99.0 99.00
2018 03 24 14 50 347  6.2  7.3  0.37  2.94  3.00 338 1015.7   3.5   3.6 999.0 99.0 99.00
2018 03 24 15 50 339  5.9  7.0  0.44  2.94  2.98 354 1015.6   3.8   3.8 999.0 99.0 99.00
2018 03 24 16 50 335  5.0  5.8  0.35  2.94  2.91   4 1015.8   3.9   3.9 999.0 99.0 99.00
2018 03 24 17 50 332  5.2  6.2  0.31  2.60  2.84 355 1015.7   4.0   3.9 999.0 99.0 99.00
2018 03 24 18 50 334  5.6  6.8  0.35  2.74  2.78 355 1015.7   4.2   3.8 999.0 99.0 99.00
2018 03 24 19 50 339  6.1  7.3  0.39  2.86  2.86   6 1015.6   4.0   3.8 999.0 99.0 99.00
2018 03 24 20 50 354  6.1  7.3  0.42  3.03  3.10   7 1015.6   4.2   3.8 999.0 99.0 99.00
2018 03 24 21 50 355  4.7  5.6  0.49  3.33  3.31  17 1016.1   4.0   3.8 999.0 99.0 99.00
2018 03 24 22 50 356  4.7  5.7  0.35  3.03  3.19 357 1016.8   4.0   3.8 999.0 99.0 99.00
2018 03 24 23 50 358  4.5  5.1  0.32  2.74  2.94 346 1017.5   3.7   3.9 999.0 99.0 99.00
2018 03 25 00 50   6  3.8  4.3  0.26  2.74  2.92   1 1018.5   3.5   3.7 999.0 99.0 99.00
2018 03 25 01 50   4  4.4  5.2  0.29  4.76  3.04 333 1018.7   3.2   3.6 999.0 99.0 99.00
2018 03 25 02 50  14  4.3  5.2  0.24 99.00  3.12 999 1019.2   3.3   3.6 999.0 99.0 99.00
2018 03 25 03 50  41  7.3  9.7  0.24 99.00  3.20 999 1019.5   3.3   3.7 999.0 99.0 99.00
2018 03 25 04 50  28  6.0  6.9  0.36  3.13  3.19  63 1020.2   2.9   3.7 999.0 99.0 99.00
2018 03 25 05 50  21  6.7  7.7  0.45  3.57  3.35  60 1021.0   2.5   3.8 999.0 99.0 99.00
2018 03 25 06 50  11  5.7  7.5  0.44  3.70  3.32  77 1021.4   1.9   3.8 999.0 99.0 99.00
2018 03 25 07 50  21  7.1  8.3  0.42  3.23  3.24  62 1021.7   1.2   3.7 999.0 99.0 99.00
2018 03 25 08 50  29  6.3  7.6  0.49  4.76  3.41  90 1022.4   1.4   3.7 999.0 99.0 99.00
2018 03 25 09 50  23  8.6 10.4  0.67  5.00  3.42  81 1022.8   2.0   3.7 999.0 99.0 99.00
2018 03 25 10 50  27 11.1 13.7  0.87  3.45  3.60  46 1023.6   1.6   3.7 999.0 99.0 99.00
2018 03 25 11 50  23 10.9 14.0  1.12  3.70  3.75  36 1024.7   1.6   3.6 999.0 99.0 99.00
2018 03 25 12 50  22 11.1 14.0  1.11  4.17  3.76  43 1025.3   2.5   3.6 999.0 99.0 99.00
2018 03 25 13 50  12 10.6 13.0  1.17  4.17  3.88  36 1026.3   2.1   3.7 999.0 99.0 99.00
2018 03 25 14 50  20 12.7 15.4  1.22  4.17  3.97  50 1027.0   1.7   3.7 999.0 99.0 99.00
2018 03 25 15 50  16 10.4 12.5  1.04  4.00  3.86  38 1027.8   2.5   3.8 999.0 99.0 99.00
2018 03 25 16 50  16 11.2 13.8  1.01  4.35  3.89  35 1028.5   1.8   3.8 999.0 99.0 99.00
2018 03 25 17 50  15 10.5 12.7  0.98  4.35  3.90  31 1028.8   1.9   3.8 999.0 99.0 99.00
2018 03 25 18 50  11 10.7 12.9  1.07  4.00  4.02  38 1029.1   1.1   3.7 999.0 99.0 99.00
2018 03 25 19 50  23 12.1 15.2  1.04  4.55  4.05  38 1029.3   1.7   3.8 999.0 99.0 99.00
2018 03 25 20 50  17 11.7 13.6  1.24  4.55  4.14  41 1029.8   1.7   3.9 999.0 99.0 99.00
2018 03 25 21 50  17 12.9 15.7  1.33  4.55  4.14  35 1030.6   1.1   3.9 999.0 99.0 99.00
2018 03 25 22 50  28 12.5 14.7  1.26  4.35  4.00  38 1031.3   1.6   3.8 999.0 99.0 99.00
2018 03 25 23 50  17  9.8 11.6  1.21  4.00  4.02  42 1032.2   1.5   3.7 999.0 99.0 99.00
2018 03 26 00 50  19 10.3 11.7  1.20  4.35  4.03  54 1033.1   1.6   3.7 999.0 99.0 99.00
2018 03 26 01 50  19 10.5 13.3  1.22  4.00  3.90  39 1033.3   2.0   3.9 999.0 99.0 99.00
2018 03 26 02 50  29 11.6 14.1  1.15  4.17  3.86  43 1033.4   2.2   3.8 999.0 99.0 99.00
2018 03 26 03 50  28 12.0 14.5  1.20  4.35  3.86  55 1033.5   2.1   3.8 999.0 99.0 99.00
2018 03 26 04 50  37 11.9 13.8  1.16  4.00  3.98  45 1033.9   2.1   3.7 999.0 99.0 99.00
2018 03 26 05 50  26 11.6 14.3  1.04  4.55  4.02  48 1034.2   2.0   3.7 999.0 99.0 99.00
2018 03 26 06 50  26 11.5 13.3  1.15  4.55  4.15  40 1034.2   1.8   3.8 999.0 99.0 99.00
2018 03 26 07 50  19 10.5 12.1  1.00  4.17  4.07  51 1034.3   1.8   3.7 999.0 99.0 99.00
2018 03 26 08 50  35 11.8 13.7  1.05  4.35  4.03  52 1034.3   1.7   3.7 999.0 99.0 99.00
2018 03 26 09 50  31 11.3 13.2  1.09  4.17  4.03  49 1034.9   1.7   3.6 999.0 99.0 99.00
2018 03 26 10 50  30 11.1 12.8  1.20  4.17  3.99  47 1035.6   1.7   3.6 999.0 99.0 99.00
2018 03 26 11 50  28 11.6 13.9  1.16  4.00  3.79  41 1036.3   2.2   3.6 999.0 99.0 99.00
2018 03 26 12 50  30 11.3 13.8  1.26  4.35  4.05  53 1037.0   2.2   3.7 999.0 99.0 99.00
2018 03 26 13 50  32 11.0 13.6  1.20  4.55  4.00  60 1037.6   2.2   3.7 999.0 99.0 99.00
2018 03 26 14 50  34 11.6 13.3  1.20  4.00  3.98  39 1038.0   2.1   3.7 999.0 99.0 99.00
2018 03 26 15 50  27 11.1 13.5  1.09  4.17  3.83  30 1038.5   1.9   3.8 999.0 99.0 99.00
2018 03 26 16 50  24 11.3 13.4  1.09  4.17  3.88  39 1038.5   2.0   3.8 999.0 99.0 99.00
2018 03 26 17 50  24 10.4 12.0  1.12  4.35  3.95  32 1038.4   1.9   3.9 999.0 99.0 99.00
2018 03 26 18 50  24 11.1 12.7  1.02  4.35  4.02  45 1038.2   2.1   3.8 999.0 99.0 99.00
2018 03 26 19 50  24 11.0 13.2  0.95  4.17  3.93  41 1037.9   1.8   3.9 999.0 99.0 99.00
2018 03 26 20 50  26 10.4 11.9  0.94  4.35  4.00  48 1037.6   1.8   3.9 999.0 99.0 99.00
2018 03 26 21 50  24 10.2 12.1  0.97  4.17  3.99  45 1037.7   1.5   3.9 999.0 99.0 99.00
2018 03 26 22 50  15 10.0 11.9  1.05  4.35  4.06  38 1037.9   1.3   3.9 999.0 99.0 99.00
2018 03 26 23 50  32  9.6 11.4  1.02  4.00  3.92  45 1038.2   1.2   3.9 999.0 99.0 99.00
2018 03 27 00 50  27  9.4 11.5  1.03  4.00  3.81  51 1038.4   1.4   3.8 999.0 99.0 99.00
2018 03 27 01 50  33  9.3 11.0  0.97  3.70  3.75  39 1038.5   1.6   3.9 999.0 99.0 99.00
2018 03 27 02 50  36  8.8 10.7  1.01  3.70  3.82  47 1038.0   1.7   3.9 999.0 99.0 99.00
2018 03 27 03 50  38  8.3 10.0  0.86  3.57  3.70  43 1038.0   1.8   3.9 999.0 99.0 99.00
2018 03 27 04 50  30  7.6  9.0  0.79  3.45  3.72  42 1037.4   2.1   3.9 999.0 99.0 99.00
2018 03 27 05 50  13  6.4  7.7  0.70  3.57  3.66  48 1036.5   1.9   3.9 999.0 99.0 99.00
2018 03 27 06 50  11  6.2  7.2  0.55  3.33  3.71  64 1035.7   1.8   3.9 999.0 99.0 99.00
2018 03 27 07 50  11  6.1  7.4  0.49  3.85  3.80  87 1034.8   1.9   3.8 999.0 99.0 99.00
2018 03 27 08 50   2  6.6  7.4  0.48  4.55  3.72  87 1034.3   2.1   3.8 999.0 99.0 99.00
2018 03 27 09 50   8  6.8  8.0  0.50  5.56  3.68  83 1034.1   2.3   3.7 999.0 99.0 99.00
2018 03 27 10 50  28  9.8 11.6  0.62  3.03  3.66  42 1033.8   3.1   3.7 999.0 99.0 99.00
2018 03 27 11 50  16  8.3 10.0  0.88  3.45  3.88  54 1034.2   3.4   3.7 999.0 99.0 99.00
2018 03 27 12 50  19  8.8 10.2  0.91  3.57  3.87  51 1033.6   3.5   3.7 999.0 99.0 99.00
2018 03 27 13 50  21  8.1  9.7  0.98  3.33  3.85  48 1033.3   3.5   3.8 999.0 99.0 99.00
2018 03 27 14 50  31  8.5 10.1  0.98  3.85  3.89  53 1032.3   3.5   3.9 999.0 99.0 99.00
2018 03 27 15 50  15  6.3  7.4  0.98  4.00  3.82  50 1032.0   3.6   3.9 999.0 99.0 99.00
2018 03 27 16 50  12  8.9 10.6  0.81  3.70  3.78  40 1030.4   3.9   4.0 999.0 99.0 99.00
2018 03 27 17 50  10  7.1  8.4  0.77  3.33  3.63  21 1029.4   4.1   4.0 999.0 99.0 99.00
2018 03 27 18 50 353  7.3  8.6  0.76  3.33  3.69  33 1028.9   4.2   4.1 999.0 99.0 99.00
2018 03 27 19 50 347  9.0 10.8  0.75  3.70  3.58  35 1028.2   3.8   4.2 999.0 99.0 99.00
2018 03 27 20 50 346  9.0 10.7  0.77  3.45  3.52  13 1026.6   3.4   4.2 999.0 99.0 99.00
2018 03 27 21 50 346  8.7 10.2  0.82  3.70  3.62  13 1025.6   3.1   4.1 999.0 99.0 99.00
2018 03 27 22 50 351  8.3  9.9  0.78  3.85  3.64  16 1025.0   2.8   4.0 999.0 99.0 99.00
2018 03 27 23 50 346  8.2  9.5  0.82  3.57  3.78   3 1024.5   2.6   4.0 999.0 99.0 99.00
2018 03 28 00 50 349  7.6  8.9  0.87  3.45  3.82  16 1023.9   2.6   4.0 999.0 99.0 99.00
2018 03 28 01 50 350  7.1  8.1  0.92  3.13  3.99   2 1023.5   2.8   4.0 999.0 99.0 99.00
2018 03 28 02 50 348  6.5  7.5  0.96  4.76  4.18  81 1022.7   3.0   4.1 999.0 99.0 99.00
2018 03 28 03 50 342  5.7  6.8  0.92  5.00  4.25  84 1021.6   3.1   4.0 999.0 99.0 99.00
2018 03 28 04 50 331  6.1  7.2  0.77  4.76  4.11  83 1021.2   3.3   4.0 999.0 99.0 99.00
2018 03 28 05 50 322  6.1  7.2  0.69  5.56  4.15  86 1020.1   3.2   4.0 999.0 99.0 99.00
2018 03 28 06 50 339  4.6  5.9  0.63  2.94  3.73 345 1019.1   3.1   4.0 999.0 99.0 99.00
2018 03 28 07 50 320  4.6  5.4  0.54  2.94  3.74 357 1017.8   3.0   4.0 999.0 99.0 99.00
2018 03 28 08 50 304  4.9  5.9  0.48  5.00  3.78  91 1018.3   2.9   4.1 999.0 99.0 99.00
2018 03 28 09 50 310  6.3  7.1  0.49  5.00  3.70  95 1018.5   3.1   4.1 999.0 99.0 99.00
2018 03 28 10 50 335  4.9  6.1  0.45 13.79  3.90 290 1018.4   3.5   4.0 999.0 99.0 99.00
2018 03 28 11 50 302  4.8  5.7  0.52 14.81  4.70 166 1018.5   3.3   3.9 999.0 99.0 99.00
2018 03 28 12 50 309  2.1  2.6  0.58 12.12  4.83  93 1017.5   3.4   3.9 999.0 99.0 99.00
2018 03 28 13 50 310  0.3  0.9  0.71  5.26  4.65  83 1017.6   4.1   4.2 999.0 99.0 99.00
2018 03 28 14 50 171  0.7  1.1  0.79 16.00  4.78  96 1017.5   4.3   4.2 999.0 99.0 99.00
2018 03 28 15 50 205  2.7  3.4  0.76  5.56  4.76  77 1017.0   4.0   4.2 999.0 99.0 99.00
2018 03 28 16 50 216  3.2  3.8  0.65  5.26  4.70  86 1016.7   4.5   4.3 999.0 99.0 99.00
2018 03 28 17 50 242  6.9  8.2  0.54  5.26  4.39  90 1015.7   4.2   4.3 999.0 99.0 99.00
2018 03 28 18 50 232  7.1  8.7  0.57  2.86  3.50 244 1015.5   4.2   4.3 999.0 99.0 99.00
2018 03 28 19 50 228  5.5  6.7  0.51  2.94  3.39 250 1015.1   4.3   4.3 999.0 99.0 99.00
2018 03 28 20 50 234  7.8  8.8  0.46  2.94  3.14 261 1015.1   4.3   4.4 999.0 99.0 99.00
2018 03 28 21 50 238  7.3  8.7  0.42  2.60  2.99 249 1015.3   4.3   4.3 999.0 99.0 99.00
2018 03 28 22 50 247  7.1  7.9  0.38  2.47  3.08 240 1015.6   4.0   4.2 999.0 99.0 99.00
2018 03 28 23 50 240  5.9  6.7  0.38 12.90  3.66 303 1016.0   4.0   4.2 999.0 99.0 99.00
2018 03 29 00 50 236  5.1  5.9  0.42 12.90  4.43 246 1016.5   4.1   4.2 999.0 99.0 99.00
2018 03 29 01 50 225  3.2  3.9  0.49  5.56  4.46  90 1016.6   4.0   4.2 999.0 99.0 99.00
2018 03 29 02 50 238  5.0  5.7  0.56 12.90  4.67  75 1016.6   4.1   4.2 999.0 99.0 99.00
2018 03 29 03 50 231  4.2  4.9  0.56 12.90  4.72  80 1016.3   4.1   4.2 999.0 99.0 99.00
2018 03 29 04 50 232  3.9  4.7  0.52 12.90  4.79  89 1016.9   4.1   4.2 999.0 99.0 99.00
2018 03 29 05 50 236  4.0  4.7  0.44 12.90  4.62 138 1016.9   4.1   4.2 999.0 99.0 99.00
2018 03 29 06 50 222  2.7  3.3  0.41 13.79  4.88 139 1016.9   4.1   4.3 999.0 99.0 99.00
2018 03 29 07 50 203  2.7  3.2  0.33 13.79  4.90 129 1016.4   4.1   4.2 999.0 99.0 99.00
2018 03 29 08 50 207  1.9  2.3  0.29 12.90  4.90 122 1016.6   4.0   4.2 999.0 99.0 99.00
2018 03 29 09 50 189  2.8  3.4  0.27 12.90  4.04 176 1017.3   3.9   4.2 999.0 99.0 99.00
2018 03 29 10 50 233  3.1  3.6  0.25 99.00  4.43 999 1017.5   4.1   4.1 999.0 99.0 99.00
2018 03 29 11 50 225  2.2  3.0  0.27 11.43  4.96 278 1017.9   4.8   4.1 999.0 99.0 99.00
2018 03 29 12 50 201  1.7  2.0  0.34 11.43  5.57  75 1018.1   4.9   4.2 999.0 99.0 99.00
2018 03 29 13 50 211  2.0  2.4  0.44 10.81  5.31  76 1018.9   4.7   4.4 999.0 99.0 99.00
2018 03 29 14 50 205  3.5  4.1  0.50 12.12  4.83  80 1018.5   4.7   4.5 999.0 99.0 99.00
2018 03 29 15 50 197  1.9  2.7  0.45 11.43  4.78 134 1017.9   5.0   4.5 999.0 99.0 99.00
2018 03 29 16 50 229  3.3  4.4  0.42 12.12  5.24  86 1018.3   5.1   4.7 999.0 99.0 99.00
2018 03 29 17 50 206  2.5  3.0  0.34 11.43  5.52  74 1018.5   4.9   4.6 999.0 99.0 99.00
2018 03 29 18 50 182  2.5  2.9  0.32 11.43  5.65  99 1017.9   5.0   4.5 999.0 99.0 99.00
