#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 01 29 08 50   1  6.0  7.1  0.29  2.74  3.06   8 1022.9   3.0   2.5 999.0 99.0 99.00
2018 01 29 09 50  25  8.3 10.0  0.38  2.60  2.92  13 1022.2   3.9   2.5 999.0 99.0 99.00
2018 01 29 10 50  29  7.8  8.9  0.58  3.57  3.32  52 1022.7   3.7   2.3 999.0 99.0 99.00
2018 01 29 11 50  36  7.6  9.5  0.72  4.00  3.58  48 1022.8   3.5   2.1 999.0 99.0 99.00
2018 01 29 12 50  43  8.6 10.1  0.76  4.17  3.64  62 1022.7   3.7   1.9 999.0 99.0 99.00
2018 01 29 13 50  40  8.6  9.9  0.87  3.57  3.55  44 1023.2   3.8   1.8 999.0 99.0 99.00
2018 01 29 14 50  41  9.1 10.9  0.84  3.85  3.56  50 1022.9   4.1   2.0 999.0 99.0 99.00
2018 01 29 15 50  39  8.4  9.6  0.87  3.57  3.51  38 1022.4   4.1   2.4 999.0 99.0 99.00
2018 01 29 16 50  38  7.3  8.3  0.85  3.45  3.62  51 1021.5   4.0   2.4 999.0 99.0 99.00
2018 01 29 17 50  31  7.6  8.9  0.80  3.23  3.59  36 1020.7   4.1   2.5 999.0 99.0 99.00
2018 01 29 18 50  40  9.5 11.6  0.81  4.00  3.61  74 1019.7   4.2   2.8 999.0 99.0 99.00
2018 01 29 19 50  35 10.1 11.9  0.83  3.45  3.70  52 1019.2   4.0   2.8 999.0 99.0 99.00
2018 01 29 20 50  31 12.4 15.0  1.04  4.17  3.91  52 1018.2   3.6   2.5 999.0 99.0 99.00
2018 01 29 21 50  22 11.5 13.7  1.22  4.35  4.19  42 1018.2   3.1   2.6 999.0 99.0 99.00
2018 01 29 22 50  22 12.1 14.7  1.22  4.76  4.29  42 1017.8   2.6   2.6 999.0 99.0 99.00
2018 01 29 23 50  20 12.5 15.2  1.31  5.00  4.39  43 1017.4   2.1   2.6 999.0 99.0 99.00
2018 01 30 00 50  20 12.1 14.1  1.41  4.76  4.31  44 1016.6   1.8   2.5 999.0 99.0 99.00
2018 01 30 01 50  25 13.3 16.9  1.28  4.76  4.16  44 1015.4   2.3   2.5 999.0 99.0 99.00
2018 01 30 02 50  25 13.2 15.6  1.51  4.35  4.09  43 1014.3   2.3   2.5 999.0 99.0 99.00
2018 01 30 03 50  23 14.4 17.4  1.62  4.17  4.22  47 1012.9   2.4   2.6 999.0 99.0 99.00
2018 01 30 04 50  22 13.9 16.9  1.62  4.35  4.21  45 1011.3   2.6   3.3 999.0 99.0 99.00
2018 01 30 05 50  21 14.7 17.9  1.61  4.76  4.20  47 1009.9   2.6   3.4 999.0 99.0 99.00
2018 01 30 06 50  23 14.6 17.5  1.61  4.76  4.29  42 1008.5   2.2   3.5 999.0 99.0 99.00
2018 01 30 07 50   9 12.3 14.4  1.54  4.76  4.21  40 1009.6   1.5   3.5 999.0 99.0 99.00
2018 01 30 08 50   6 13.1 14.9  1.41  4.76  4.21  52 1008.1   0.6   3.4 999.0 99.0 99.00
2018 01 30 09 50   5 14.1 17.2  1.55  5.00  4.28  42 1007.5   0.6   3.4 999.0 99.0 99.00
2018 01 30 10 50   5 14.8 18.2  1.62  5.26  4.59  34 1007.3   0.1   3.4 999.0 99.0 99.00
2018 01 30 11 50 358 14.0 16.6  1.38  5.26  4.39  33 1007.7  -0.3   3.3 999.0 99.0 99.00
2018 01 30 12 50 356 14.7 17.4  1.51  5.00  4.29  27 1007.1  -0.7   3.2 999.0 99.0 99.00
2018 01 30 13 50 350 15.0 18.4  1.80  4.76  4.48  16 1007.9  -1.3   3.1 999.0 99.0 99.00
2018 01 30 14 50 351 15.2 18.8  1.96  5.00  4.62   2 1007.4  -1.8   3.2 999.0 99.0 99.00
2018 01 30 15 50 351 14.8 18.0  2.00  5.26  4.83  10 1007.4  -2.0   3.3 999.0 99.0 99.00
2018 01 30 16 50 340 14.1 16.3  1.82  5.00  4.68 360 1007.8  -2.5   3.3 999.0 99.0 99.00
2018 01 30 17 50 333 12.9 16.1  1.80  5.00  4.62 350 1008.2  -2.8   3.5 999.0 99.0 99.00
2018 01 30 18 50 334 12.2 14.9  1.54  5.00  4.46 343 1008.7  -3.2   3.6 999.0 99.0 99.00
2018 01 30 19 50 332 12.6 14.5  1.29  4.55  4.19 338 1008.9  -3.3   3.5 999.0 99.0 99.00
2018 01 30 20 50 333 11.3 13.5  1.24  4.17  3.93 340 1009.6  -3.1   3.4 999.0 99.0 99.00
2018 01 30 21 50 345 11.4 13.8  1.03  3.85  3.77 334 1010.4  -2.5   3.3 999.0 99.0 99.00
2018 01 30 22 50 337 10.7 12.7  0.97  3.85  3.60 353 1011.3  -1.4   3.2 999.0 99.0 99.00
2018 01 30 23 50 343  9.0 11.9  0.84  3.57  3.53 352 1012.3  -1.3   3.3 999.0 99.0 99.00
2018 01 31 00 50 333  7.2  8.5  0.74  3.57  3.53   9 1013.1  -1.2   3.2 999.0 99.0 99.00
2018 01 31 01 50 311  5.7  6.8  0.57 10.00  3.78  43 1013.6  -1.1   3.1 999.0 99.0 99.00
2018 01 31 02 50 313  8.5 10.4  0.66  5.00  3.94  92 1013.9  -0.9   3.1 999.0 99.0 99.00
2018 01 31 03 50 320  8.0  9.6  0.82  3.13  3.91 315 1014.5  -1.0   3.0 999.0 99.0 99.00
2018 01 31 04 50 327 10.1 11.7  0.86  3.70  3.94 311 1014.7  -1.5   3.0 999.0 99.0 99.00
2018 01 31 05 50 325 11.0 13.2  0.93  3.85  3.98 311 1015.2  -2.3   3.1 999.0 99.0 99.00
2018 01 31 06 50 332 10.3 12.3  1.04  4.17  3.97 305 1015.8  -3.2   3.1 999.0 99.0 99.00
2018 01 31 07 50 328 10.6 13.0  1.08  4.17  3.92 306 1016.7  -4.2   3.1 999.0 99.0 99.00
2018 01 31 08 50 323  9.7 12.9  1.04  3.85  3.82 330 1017.8  -4.9   3.1 999.0 99.0 99.00
2018 01 31 09 50 316  9.7 12.4  0.87  4.00  3.57 305 1019.0  -5.7   3.1 999.0 99.0 99.00
2018 01 31 10 50 317 10.9 12.6  0.91  3.70  3.41 308 1019.9  -6.1   2.9 999.0 99.0 99.00
2018 01 31 11 50 310  9.6 11.7  0.86  3.45  3.37 303 1020.8  -6.2   2.8 999.0 99.0 99.00
2018 01 31 12 50 311  9.9 12.7  0.72  3.33  3.12 302 1021.8  -5.8   2.8 999.0 99.0 99.00
2018 01 31 13 50 304  9.2 11.6  0.70  3.23  3.26 313 1022.6  -5.6   2.4 999.0 99.0 99.00
2018 01 31 14 50 298  7.9 10.1  0.67  3.33  3.55 302 1023.2  -5.3   2.3 999.0 99.0 99.00
2018 01 31 15 50 286  7.6  9.6  0.71  9.09  3.79  83 1023.1  -5.2   2.1 999.0 99.0 99.00
2018 01 31 16 50 279  6.6  8.4  0.70  3.70  4.08 282 1022.4  -4.9   2.3 999.0 99.0 99.00
2018 01 31 17 50 277  4.6  6.1  0.59  4.17  4.14 288 1021.5  -4.7   2.9 999.0 99.0 99.00
2018 01 31 18 50 259  5.3  7.0  0.50  3.85  3.94 265 1021.4  -3.6   2.9 999.0 99.0 99.00
2018 01 31 19 50 246  7.0  8.6  0.45  3.33  3.84 276 1020.8  -3.4   3.1 999.0 99.0 99.00
2018 01 31 20 50 253  7.2  8.5  0.46  3.03  3.30 266 1020.7  -2.9   3.2 999.0 99.0 99.00
2018 01 31 21 50 253  8.3  9.6  0.52  2.94  2.98 263 1020.8  -2.5   3.1 999.0 99.0 99.00
2018 01 31 22 50 242  8.3  9.5  0.59  3.23  3.03 256 1020.6  -1.9   2.9 999.0 99.0 99.00
